method,median_end_to_end_ns,median_end_to_end_ms
B1,209633100.0,209.6331
B1,339500796.5,339.5007965
C1,50297456.5,50.2974565
B0,349309757.0,349.309757
B1,428556617.0,428.556617
B0,51070511.5,51.0705115
C0,229852218.0,229.852218
B0,272109234.0,272.109234
B0,310625370.0,310.62537
B1,56414264.5,56.4142645
B0,269959846.5,269.9598465
C0,356160487.0,356.160487
C0,203261211.0,203.261211
C0,323772335.0,323.772335
B1,145645315.5,145.6453155
B1,51809922.5,51.8099225
C1,350944757.0,350.944757
C1,54844680.0,54.84468
B0,195220583.0,195.220583
C0,188863892.0,188.863892
B1,191693334.0,191.693334
B0,234591439.5,234.5914395
C1,51360201.5,51.3602015
B0,193090287.5,193.0902875
B1,195157200.0,195.1572
C0,329958119.0,329.958119
C1,57152401.5,57.1524015
C1,51398438.0,51.398438
C1,351082032.0,351.082032
B0,60975338.5,60.9753385
B0,49318214.0,49.318214
B1,56547438.0,56.547438
C0,374001293.5,374.0012935
B0,334125468.0,334.125468
C0,51880718.5,51.8807185
B1,160894901.0,160.894901
B0,387189211.0,387.189211
B0,55036802.0,55.036802
B1,52004985.0,52.004985
B1,210599866.5,210.5998665
B1,202797547.5,202.7975475
B0,360388906.5,360.3889065
C1,332021662.0,332.021662
C1,54930518.5,54.9305185
B0,188103691.0,188.103691
C1,381963004.0,381.963004
C1,53268255.5,53.2682555
C1,185064577.5,185.0645775
B0,350194843.5,350.1948435
C1,201035701.0,201.035701
B0,54882666.0,54.882666
B1,376594089.5,376.5940895
C1,324688207.0,324.688207
B0,327001182.0,327.001182
B0,209567810.0,209.56781
B0,334866069.5,334.8660695
B0,438825467.5,438.8254675
B0,205018383.0,205.018383
C0,51727571.5,51.7275715
B0,184018466.0,184.018466
C1,410107136.0,410.107136
C0,307762255.5,307.7622555
C0,371641540.5,371.6415405
C1,51951760.0,51.95176
C1,59961423.5,59.9614235
B1,339367842.5,339.3678425
C0,294752080.5,294.7520805
C1,379715697.5,379.7156975
C0,208695732.0,208.695732
C0,235390889.5,235.3908895
B0,326883768.0,326.883768
C0,176579794.0,176.579794
C1,344480865.5,344.4808655
C1,179920068.5,179.9200685
B0,237139845.0,237.139845
C0,402666384.5,402.6663845
B1,163990007.0,163.990007
C1,50260727.5,50.2607275
C1,221605135.5,221.6051355
B1,386495025.0,386.495025
C0,54639847.0,54.639847
C0,53307980.0,53.30798
B0,49541098.0,49.541098
B1,218709864.0,218.709864
C1,230309591.5,230.3095915
C0,53132160.5,53.1321605
B0,158049167.0,158.049167
C1,348446888.5,348.4468885
B1,48231884.5,48.2318845
C1,221920917.5,221.9209175
B0,53133667.5,53.1336675
B1,51492898.0,51.492898
C0,179146974.5,179.1469745
C0,382311458.5,382.3114585
B0,387638508.5,387.6385085
B1,51534428.0,51.534428
B0,297054560.5,297.0545605
C1,52078561.5,52.0785615
B1,225324733.0,225.324733
B0,410448244.5,410.4482445
C1,53662197.5,53.6621975
C1,352991578.5,352.9915785
B1,338539500.0,338.5395
C1,442338318.0,442.338318
C0,214022548.5,214.0225485
C0,228352229.0,228.352229
B1,168173062.0,168.173062
C0,357813598.5,357.8135985
B0,322324696.5,322.3246965
C0,395269877.0,395.269877
B1,52701503.0,52.701503
B0,193250871.0,193.250871
C0,51366338.5,51.3663385
B0,53614170.0,53.61417
B1,317856230.5,317.8562305
C1,53640424.0,53.640424
B1,351989390.0,351.98939
B0,149000243.0,149.000243
B1,402552579.5,402.5525795
C1,202731136.0,202.731136
B1,345939453.0,345.939453
C1,55468825.0,55.468825
C0,206264072.0,206.264072
C1,50679939.5,50.6799395
B0,409192187.5,409.1921875
B1,53845461.5,53.8454615
B0,194583159.5,194.5831595
B1,411998438.5,411.9984385
C1,52189179.0,52.189179
C0,235947674.5,235.9476745
C0,54423188.0,54.423188
C1,53457938.5,53.4579385
B0,52227356.5,52.2273565
B0,415926861.0,415.926861
C0,216435070.0,216.43507
B0,317100347.5,317.1003475
B1,53036306.5,53.0363065
B1,342104851.0,342.104851
C1,187215940.0,187.21594
C1,54071957.5,54.0719575
B0,401599875.0,401.599875
B0,176290399.0,176.290399
B1,228733751.0,228.733751
B0,339885329.5,339.8853295
B0,55948324.5,55.9483245
B1,359571462.5,359.5714625
B0,169440794.0,169.440794
C0,50882412.5,50.8824125
C1,53718306.5,53.7183065
C1,214869589.0,214.869589
B0,54649036.5,54.6490365
B1,51519712.5,51.5197125
C0,52304427.0,52.304427
C1,56370898.5,56.3708985
C1,388793148.5,388.7931485
C0,376873283.0,376.873283
B1,211690963.5,211.6909635
B0,48968258.0,48.968258
B1,318968730.5,318.9687305
C0,212602827.5,212.6028275
C1,260664663.0,260.664663
C0,190995948.0,190.995948
B0,146240910.0,146.24091
B1,221848088.5,221.8480885
C1,55633167.5,55.6331675
C0,188846284.5,188.8462845
C1,50567410.0,50.56741
C1,197292840.0,197.29284
C0,316959153.0,316.959153
C0,56515622.5,56.5156225
C0,59728952.0,59.728952
C1,326206841.0,326.206841
C1,324326669.0,324.326669
C1,314711647.5,314.7116475
B1,192022466.0,192.022466
C0,217353647.0,217.353647
B0,57066919.5,57.0669195
B1,204902527.0,204.902527
C1,155442359.5,155.4423595
C0,216882412.0,216.882412
C0,164296282.5,164.2962825
C1,194790342.0,194.790342
C0,51958119.5,51.9581195
B0,53160607.0,53.160607
B1,370078868.5,370.0788685
B0,387186074.5,387.1860745
C1,54614725.5,54.6147255
B1,203568989.5,203.5689895
B1,341318915.5,341.3189155
B0,365197586.0,365.197586
B0,54535629.5,54.5356295
C0,179950081.0,179.950081
C1,191673308.5,191.6733085
C0,340923981.5,340.9239815
B0,204517798.5,204.5177985
C0,208025033.0,208.025033
B1,52651861.5,52.6518615
C1,181658461.5,181.6584615
B1,341303709.5,341.3037095
C1,352775832.0,352.775832
C0,421473914.5,421.4739145
C0,304730009.0,304.730009
C0,51483742.0,51.483742
B1,53362188.0,53.362188
B1,394517453.5,394.5174535
C1,341967340.5,341.9673405
B0,319282214.0,319.282214
B1,50888454.5,50.8884545
B1,55021211.0,55.021211
C1,430395318.0,430.395318
B1,315811310.0,315.81131
B0,52957207.0,52.957207
C0,51842841.5,51.8428415
C1,190564719.0,190.564719
B1,346771174.0,346.771174
B0,55092002.5,55.0920025
C0,377825153.0,377.825153
B0,52559829.5,52.5598295
B0,172676445.0,172.676445
B1,50400552.0,50.400552
B0,51737685.5,51.7376855
C0,204357392.0,204.357392
B0,357403405.5,357.4034055
B0,198112204.5,198.1122045
B1,311283494.0,311.283494
B1,48519535.0,48.519535
C0,52703988.0,52.703988
B0,318550744.0,318.550744
B1,50816728.0,50.816728
B1,333272605.5,333.2726055
B0,54132642.5,54.1326425
C0,50924486.5,50.9244865
B0,335459819.5,335.4598195
B0,52419645.0,52.419645
B1,217610219.0,217.610219
C1,219842012.5,219.8420125
B0,220022756.0,220.022756
C0,311684586.5,311.6845865
B1,52201648.0,52.201648
C0,53960384.5,53.9603845
C1,229818636.5,229.8186365
B0,51758444.0,51.758444
B1,151155287.5,151.1552875
C0,50977477.0,50.977477
B0,150533040.5,150.5330405
C1,199934020.5,199.9340205
C1,186319943.0,186.319943
C1,50958385.5,50.9583855
C0,224578783.5,224.5787835
B1,207868271.0,207.868271
B1,326967846.0,326.967846
C0,50342386.0,50.342386
C0,52375325.0,52.375325
C1,351404844.5,351.4048445
C1,194640542.5,194.6405425
C1,350991394.0,350.991394
C0,346036556.5,346.0365565
C1,349013132.0,349.013132
B0,205926535.5,205.9265355
C1,203815599.5,203.8155995
B1,52241248.0,52.241248
B1,198241793.0,198.241793
C0,51614623.0,51.614623
B1,210231662.0,210.231662
B0,176319850.0,176.31985
C1,300870677.0,300.870677
B1,378562802.5,378.5628025
C0,340866701.0,340.866701
B1,307342249.0,307.342249
C0,51706972.0,51.706972
B1,223549359.5,223.5493595
C0,398934462.0,398.934462
B1,55267496.0,55.267496
C0,292694570.0,292.69457
B1,171323013.5,171.3230135
C1,375691410.0,375.69141
C1,376263204.0,376.263204
C1,53033574.0,53.033574
B0,376299634.5,376.2996345
C0,382632103.5,382.6321035
B1,340454889.0,340.454889
B1,185998681.0,185.998681
B0,314498697.0,314.498697
C1,169290702.0,169.290702
C0,206354482.0,206.354482
C0,374016539.0,374.016539
B1,217953064.5,217.9530645
C1,56924072.5,56.9240725
B1,236354911.0,236.354911
B1,192343802.0,192.343802
C0,308298003.5,308.2980035
C0,191981186.5,191.9811865
B0,193314027.0,193.314027
C1,421178281.0,421.178281
B0,383549155.5,383.5491555
C1,190569314.5,190.5693145
C0,179683170.0,179.68317
B0,325411031.5,325.4110315
B0,55562669.5,55.5626695
B0,50941980.5,50.9419805
B0,184834570.5,184.8345705
C0,53037671.5,53.0376715
B1,335983394.5,335.9833945
B0,197325905.5,197.3259055
C1,208416561.0,208.416561
C1,53216770.5,53.2167705
B1,53661257.5,53.6612575
B1,402764148.0,402.764148
C0,423595175.5,423.5951755
C0,416196291.0,416.196291
C1,184139495.5,184.1394955
B1,51509271.0,51.509271
C0,52268194.0,52.268194
B0,55002469.5,55.0024695
C0,55678949.5,55.6789495
C1,221930312.5,221.9303125
B0,55614073.5,55.6140735
C1,52449451.0,52.449451
B0,55075508.0,55.075508
C0,189265322.5,189.2653225
C0,58257854.5,58.2578545
B0,199840693.0,199.840693
C0,53476704.5,53.4767045
B1,308373110.5,308.3731105
B1,51741221.0,51.741221
B1,58073811.0,58.073811
B0,52860180.5,52.8601805
B1,52482597.0,52.482597
C0,209772707.5,209.7727075
C1,423991616.0,423.991616
C1,239556804.5,239.5568045
C0,223582825.5,223.5828255
B1,50662346.5,50.6623465
B0,168082763.0,168.082763
B1,51108011.0,51.108011
C1,199577009.0,199.577009
B1,181968019.0,181.968019
B0,357184682.0,357.184682
C0,190692383.5,190.6923835
B0,361955635.5,361.9556355
B1,62176133.0,62.176133
B1,55706381.0,55.706381
B1,185308247.5,185.3082475
C0,54864226.0,54.864226
C1,213608809.0,213.608809
C1,53654733.0,53.654733
B1,59470463.0,59.470463
B0,355453507.5,355.4535075
B1,337745148.0,337.745148
B1,210696231.5,210.6962315
C1,382125824.0,382.125824
C0,182821805.0,182.821805
C1,338076741.0,338.076741
C1,52455730.5,52.4557305
C1,203880419.0,203.880419
B1,468243717.0,468.243717
B0,56864950.5,56.8649505
C1,207356472.5,207.3564725
C0,373972800.0,373.9728
B1,51836562.0,51.836562
B0,224125070.0,224.12507
B1,208956666.0,208.956666
B1,187610185.5,187.6101855
B0,304146628.5,304.1466285
C1,197277472.0,197.277472
B0,142086463.0,142.086463
C1,50547745.0,50.547745
B1,361902130.0,361.90213
C1,361692444.0,361.692444
C1,202358801.5,202.3588015
B1,379680025.0,379.680025
B0,213052194.5,213.0521945
C0,49817040.5,49.8170405
B0,55149133.0,55.149133
B1,51272074.0,51.272074
B0,169057375.0,169.057375
B1,182312575.5,182.3125755
C1,53884755.5,53.8847555
B0,345274602.0,345.274602
C0,157429767.5,157.4297675
C0,333608235.5,333.6082355
B1,341001975.5,341.0019755
B0,190509801.5,190.5098015
B0,210121472.0,210.121472
B0,51295965.0,51.295965
C1,182369196.5,182.3691965
B0,193725815.5,193.7258155
C1,156538501.0,156.538501
C1,217105904.5,217.1059045
C1,52440998.0,52.440998
B1,338869431.0,338.869431
B0,284182531.5,284.1825315
C1,291299540.5,291.2995405
C0,52128643.0,52.128643
C0,348228277.5,348.2282775
B0,52609102.5,52.6091025
C1,206342064.0,206.342064
C1,50265279.5,50.2652795
B0,53676582.0,53.676582
C0,50654439.5,50.6544395
B1,327908957.0,327.908957
B1,51305881.5,51.3058815
C0,53012269.0,53.012269
B0,319965744.0,319.965744
C1,322077159.0,322.077159
B0,333701251.0,333.701251
C1,358217518.5,358.2175185
C1,309155043.5,309.1550435
B1,285169350.0,285.16935
B0,57659017.0,57.659017
B1,195892086.5,195.8920865
B0,201571468.5,201.5714685
C0,204556092.0,204.556092
B0,214704889.5,214.7048895
B1,195914891.5,195.9148915
B1,344651181.5,344.6511815
B0,51922492.0,51.922492
B1,198627022.0,198.627022
B1,49160455.5,49.1604555
C0,196994978.5,196.9949785
C1,195675437.5,195.6754375
C1,264008679.0,264.008679
C0,403450553.5,403.4505535
C0,330572065.0,330.572065
C1,209138057.0,209.138057
C0,362126164.5,362.1261645
B0,52131169.5,52.1311695
C0,190450447.0,190.450447
B1,344275004.0,344.275004
B1,54059905.5,54.0599055
C0,53474066.0,53.474066
B0,204659728.5,204.6597285
C1,210268821.0,210.268821
B1,52862510.0,52.86251
C0,51363592.5,51.3635925
B1,335441707.0,335.441707
B0,53675954.0,53.675954
C1,354327025.5,354.3270255
C0,51732460.0,51.73246
C1,189905967.5,189.9059675
C1,52526041.0,52.526041
B1,211329277.0,211.329277
C0,348252406.0,348.252406
B0,345856148.0,345.856148
B1,184373873.0,184.373873
C0,198792027.5,198.7920275
B1,411081258.5,411.0812585
C0,303351469.0,303.351469
C1,53749956.0,53.749956
C0,195348745.5,195.3487455
B1,222665284.0,222.665284
B1,365367074.0,365.367074
C1,294902763.5,294.9027635
B1,217309136.0,217.309136
B1,210838082.0,210.838082
C0,401472798.0,401.472798
C1,194056934.5,194.0569345
B0,186764001.0,186.764001
C1,56399540.5,56.3995405
C0,53863748.5,53.8637485
C0,51285540.0,51.28554
C0,385484024.0,385.484024
B1,56076991.5,56.0769915
B1,56300833.5,56.3008335
B0,52302202.5,52.3022025
B1,363198221.0,363.198221
B0,55992562.5,55.9925625
B1,57783862.0,57.783862
B1,52459464.5,52.4594645
B1,285168225.0,285.168225
C1,53524861.5,53.5248615
C1,56460152.5,56.4601525
B0,358538931.5,358.5389315
C1,216163158.0,216.163158
C1,378849882.0,378.849882
C1,53906278.5,53.9062785
B1,457861128.5,457.8611285
C0,357410280.0,357.41028
B0,191242740.5,191.2427405
C0,182268009.0,182.268009
C0,205941856.0,205.941856
B1,56453003.5,56.4530035
C0,55257237.5,55.2572375
B0,53721842.0,53.721842
C1,330345111.5,330.3451115
B1,176816040.0,176.81604
C0,354687610.5,354.6876105
C1,429777489.0,429.777489
C0,54248591.5,54.2485915
B0,52808239.0,52.808239
B0,56440988.5,56.4409885
C1,190108041.5,190.1080415
B0,222403259.0,222.403259
C0,57531130.0,57.53113
C0,54293471.5,54.2934715
B0,52292041.0,52.292041
B1,321194557.5,321.1945575
C0,207217972.5,207.2179725
C1,173289037.5,173.2890375
B1,53588366.0,53.588366
B0,155005017.0,155.005017
C0,169116616.5,169.1166165
C1,54033567.0,54.033567
C0,217028945.0,217.028945
C0,300487190.5,300.4871905
B1,182528488.5,182.5284885
B1,345441594.0,345.441594
B0,193824047.0,193.824047
B0,404505229.0,404.505229
B0,53108833.0,53.108833
B1,392384213.5,392.3842135
B0,307626182.5,307.6261825
C0,338527452.5,338.5274525
B0,220731785.0,220.731785
C1,230489596.0,230.489596
C0,51200429.0,51.200429
C0,347804758.0,347.804758
C1,216550851.5,216.5508515
B0,208043273.0,208.043273
C1,394053346.0,394.053346
C1,51621700.5,51.6217005
B1,54127514.5,54.1275145
C0,205693098.5,205.6930985
C1,367196534.5,367.1965345
C1,386500132.0,386.500132
C1,333094959.5,333.0949595
B0,341533904.5,341.5339045
B1,205964672.0,205.964672
B0,383143143.0,383.143143
C1,350251361.5,350.2513615
C1,51431493.5,51.4314935
B0,330768949.5,330.7689495
B1,53377668.5,53.3776685
B1,393089794.5,393.0897945
B0,54150871.5,54.1508715
B1,58284070.0,58.28407
C1,186341041.0,186.341041
C0,51506836.0,51.506836
B1,420336757.0,420.336757
B0,53639442.0,53.639442
C1,54303122.5,54.3031225
B0,52168905.5,52.1689055
C0,200361547.5,200.3615475
B0,52048843.5,52.0488435
C0,395944157.5,395.9441575
C0,55646410.5,55.6464105
C0,199748888.0,199.748888
B0,350785262.0,350.785262
B1,192564959.0,192.564959
C0,53316250.5,53.3162505
B0,299999417.5,299.9994175
C1,55921187.5,55.9211875
C1,365388209.0,365.388209
C0,52178829.0,52.178829
C0,217238648.5,217.2386485
C0,55965206.0,55.965206
C0,51208359.5,51.2083595
C1,343104397.0,343.104397
C1,384068436.5,384.0684365
C0,218834128.0,218.834128
B1,345635573.5,345.6355735
C0,228330392.0,228.330392
C0,51145726.0,51.145726
B0,52114610.5,52.1146105
B0,210581479.0,210.581479
B0,199216374.0,199.216374
B1,180073649.0,180.073649
B1,50015580.0,50.01558
C0,351438623.0,351.438623
C0,51618339.5,51.6183395
B0,51761103.5,51.7611035
B0,188000434.5,188.0004345
C1,50690109.0,50.690109
C0,308883444.0,308.883444
C1,51575033.0,51.575033
B1,51269069.0,51.269069
B1,181907492.0,181.907492
B1,202084019.5,202.0840195
C1,49278709.0,49.278709
C0,193194275.0,193.194275
B0,52414840.0,52.41484
C0,337684238.0,337.684238
B1,52077833.0,52.077833
C1,229640921.0,229.640921
B0,366784201.5,366.7842015
C0,406190703.5,406.1907035
C1,53795682.0,53.795682
C1,366993209.5,366.9932095
B1,343542586.0,343.542586
B0,302948434.5,302.9484345
C0,314791236.5,314.7912365
C0,243414433.5,243.4144335
B1,214018419.0,214.018419
B0,173768300.5,173.7683005
C0,347153369.5,347.1533695
B0,225118659.0,225.118659
C1,52078759.5,52.0787595
B0,55515798.5,55.5157985
B0,52352383.0,52.352383
C1,188031717.5,188.0317175
C0,204491079.0,204.491079
C1,54167826.5,54.1678265
C1,162503821.5,162.5038215
B0,50391848.5,50.3918485
B0,178376873.5,178.3768735
B1,281062911.5,281.0629115
B1,334433261.5,334.4332615
B1,175487120.5,175.4871205
B0,329147506.5,329.1475065
B0,208641238.5,208.6412385
B0,309514353.0,309.514353
B0,208257195.5,208.2571955
C0,55747223.0,55.747223
C1,51067954.0,51.067954
C0,182566402.5,182.5664025
C0,51532271.5,51.5322715
C0,50690048.5,50.6900485
B1,210936353.5,210.9363535
C0,359844683.5,359.8446835
C0,56425890.0,56.42589
C1,188469499.5,188.4694995
C1,197883054.5,197.8830545
B1,53301002.0,53.301002
B1,215519584.5,215.5195845
C0,189206819.5,189.2068195
B0,369278569.5,369.2785695
C0,247908523.5,247.9085235
C1,51326552.0,51.326552
B1,205458502.0,205.458502
C0,379197321.5,379.1973215
B0,365101210.5,365.1012105
B0,287846030.5,287.8460305
B0,52246652.5,52.2466525
C1,291117872.5,291.1178725
C1,52076493.5,52.0764935
B0,202603606.0,202.603606
B0,347807053.0,347.807053
B0,312628395.5,312.6283955
B1,51802162.5,51.8021625
C0,203911705.0,203.911705
B1,50077114.0,50.077114
B1,55121724.0,55.121724
B1,335382827.5,335.3828275
B1,291880145.0,291.880145
C1,201944722.5,201.9447225
B1,53795982.5,53.7959825
C0,305812488.5,305.8124885
C1,318028330.5,318.0283305
B0,202956141.0,202.956141
C0,194979180.0,194.97918
C1,52510717.0,52.510717
C0,198677028.5,198.6770285
B1,52292075.5,52.2920755
C1,351953859.0,351.953859
B1,170018160.5,170.0181605
C1,345602371.0,345.602371
C0,278185273.0,278.185273
C1,357855641.5,357.8556415
B0,324502797.5,324.5027975
C0,190124424.5,190.1244245
B1,188042886.5,188.0428865
B0,346119729.0,346.119729
C0,218496971.5,218.4969715
B1,54799630.5,54.7996305
C0,314578442.5,314.5784425
C1,49291298.5,49.2912985
C1,57592458.0,57.592458
C1,52912038.5,52.9120385
B1,348285074.5,348.2850745
B0,352757273.5,352.7572735
C0,322753925.0,322.753925
B0,202356364.0,202.356364
B0,360071197.0,360.071197
B0,351382840.0,351.38284
C0,54633901.0,54.633901
B1,52377054.0,52.377054
C0,318644974.5,318.6449745
B0,188447464.0,188.447464
C1,52685242.0,52.685242
C0,372362441.5,372.3624415
C0,201593158.0,201.593158
B0,347786379.5,347.7863795
B1,60127318.0,60.127318
C1,190249443.0,190.249443
B0,205492231.5,205.4922315
C0,382904413.5,382.9044135
B0,283137954.0,283.137954
B1,327456362.5,327.4563625
B1,322152459.5,322.1524595
B1,164023554.0,164.023554
C0,333696654.0,333.696654
C1,165234561.5,165.2345615
B0,53390887.0,53.390887
B0,324552675.5,324.5526755
B1,175172460.5,175.1724605
B0,217167835.0,217.167835
B1,204346962.0,204.346962
C0,277602569.0,277.602569
C1,200313177.0,200.313177
C0,172777018.5,172.7770185
B0,340251039.5,340.2510395
C0,189509021.5,189.5090215
C0,158066437.5,158.0664375
B1,193188816.0,193.188816
B1,52879169.5,52.8791695
C1,187758858.5,187.7588585
C1,197861057.5,197.8610575
B0,51193054.0,51.193054
B0,320472623.5,320.4726235
B1,55694594.5,55.6945945
C0,221992476.5,221.9924765
B0,56125258.0,56.125258
B0,51672141.0,51.672141
B0,53366883.5,53.3668835
C0,52344908.5,52.3449085
C0,293602541.5,293.6025415
C1,50074204.5,50.0742045
C0,357732596.0,357.732596
C0,179021212.5,179.0212125
B1,178210492.0,178.210492
C1,347559577.5,347.5595775
C0,50751649.0,50.751649
B0,184164244.0,184.164244
B1,204689597.5,204.6895975
B1,185620640.0,185.62064
B1,319407107.0,319.407107
B0,55431039.5,55.4310395
C0,53619945.0,53.619945
C0,165358443.5,165.3584435
C1,219308678.5,219.3086785
B1,54693881.5,54.6938815
C1,403527731.5,403.5277315
C0,341948167.0,341.948167
C0,188447894.0,188.447894
B1,337212876.0,337.212876
C0,217684261.0,217.684261
B1,209822869.0,209.822869
B1,52275005.5,52.2750055
B1,189445724.5,189.4457245
C1,53682633.0,53.682633
B1,61913936.5,61.9139365
C0,54847900.0,54.8479
C1,191948820.0,191.94882
C1,50461968.5,50.4619685
B1,194087591.5,194.0875915
B1,52341404.5,52.3414045
C0,213105311.0,213.105311
C1,345239029.0,345.239029
C1,182325276.5,182.3252765
B0,53134617.5,53.1346175
B1,322012801.0,322.012801
B0,413050404.5,413.0504045
B1,314509566.5,314.5095665
C1,204246811.5,204.2468115
B1,187363164.0,187.363164
B1,52661865.5,52.6618655
B0,318601480.5,318.6014805
C0,319839875.5,319.8398755
B1,194842168.0,194.842168
B0,51468867.0,51.468867
B0,247199599.0,247.199599
C0,56409959.5,56.4099595
B1,49952167.0,49.952167
B0,50959383.0,50.959383
B0,224945529.0,224.945529
B1,52565035.0,52.565035
C0,191851465.5,191.8514655
C1,230441274.0,230.441274
B0,263921972.5,263.9219725
C1,185015010.5,185.0150105
B1,343225803.0,343.225803
B0,184688779.5,184.6887795
B1,55365159.5,55.3651595
C1,180012936.0,180.012936
B1,428656630.5,428.6566305
C0,201100836.5,201.1008365
B0,333406392.0,333.406392
B0,353193735.0,353.193735
C0,217190004.0,217.190004
C1,397773959.5,397.7739595
C1,204547600.5,204.5476005
C1,204126245.0,204.126245
C1,52325061.0,52.325061
